# Init-related string xrefs in switchd
# Format: STRING @ string_addr  used in FUNCTION @ entry_addr  (size, type)

  "    -V: Display switchd version information.\n"              @ 0x1131859c   in FUN_10007a04              @ 0x10007a04 (size=244)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137692c   in FUN_101fc320              @ 0x101fc320 (size=1488)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137692c   in FUN_101f5f60              @ 0x101f5f60 (size=2636)
  "bcm_port_linkscan_set"                                       @ 0x1137a0e8   in FUN_10216970              @ 0x10216970 (size=4192)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137a900   in FUN_1021a2dc              @ 0x1021a2dc (size=968)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x1137a900   in FUN_1021b760              @ 0x1021b760 (size=228)
  "/etc/bcm.d/config.bcm"                                       @ 0x11386d68   in FUN_1031eaf0              @ 0x1031eaf0 (size=1376)
  "/etc/bcm.d/config.bcm"                                       @ 0x11386d68   in FUN_1031eaf0              @ 0x1031eaf0 (size=1376)
  "/etc/bcm.d/config.bcm"                                       @ 0x11386d68   in FUN_1031e1e8              @ 0x1031e1e8 (size=132)
  "/etc/bcm.d/config.bcm"                                       @ 0x11386d68   in FUN_1031f050              @ 0x1031f050 (size=1272)
  "/etc/bcm.d/config.bcm"                                       @ 0x11386d68   in FUN_1031f050              @ 0x1031f050 (size=1272)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11386f50   in FUN_1031f050              @ 0x1031f050 (size=1272)
  "/work/monster-07/build.slave/workspace/CumulusLinux-2.5_br_  @ 0x11387070   in FUN_10320110              @ 0x10320110 (size=748)
  "BCMX: Failed to add unit for linkscan, u %d.  %d: %s\n"      @ 0x1138795c   in FUN_103265e4              @ 0x103265e4 (size=1856)
  "BCMX linkscan not initialized\n"                             @ 0x11387b04   in FUN_1032a410              @ 0x1032a410 (size=464)
  "BCMX linkscan interval %d%s\n"                               @ 0x11387b34   in FUN_1032a410              @ 0x1032a410 (size=464)
  "bcm_init_check"                                              @ 0x11390f00   in FUN_103e18e8              @ 0x103e18e8 (size=272)
  "bcm_init_selective"                                          @ 0x11390f10   in FUN_103e19f8              @ 0x103e19f8 (size=284)
